description,code
"['Unterer', 'inner', 'Quadrant', 'Brust', 'Drüse']",C50.3
"['Oberer', 'äußer', 'Quadrant', 'Brust', 'Drüse']",C50.4
"['Unterer', 'äußer', 'Quadrant', 'Brust', 'Drüse']",C50.5
"['Recessus', 'axillaris', 'Brust', 'Drüse']",C50.6
"['Brust', 'Drüse', 'mehrer', 'Teil', 'Bereich', 'über', 'lappen']",C50.8
"['Brust', 'Drüse', 'nähern', 'bezeichnen']",C50.9
"['Nich', 'T', 'Eitrige', 'Nicht', 'Teitrige', 'Otitis', 'media']",H65
"['Akute', 'seröse', 'Otitis', 'media']",H65.0
"['Sonstige', 'akut', 'nich', 't', 'eitrig', 'nicht', 'teitrige', 'Otitis', 'media']",H65.1
"['chronisch', 'seröse', 'Otitis', 'media']",H65.2
"['chronisch', 'muköse', 'Otitis', 'media']",H65.3
"['Sonstige', 'chronische', 'nich', 't', 'eitrig', 'nicht', 'teitrige', 'Otitis', 'media']",H65.4
"['Nich', 'T', 'Eitrige', 'Nicht', 'Teitrige', 'Otitis', 'media', 'nähern', 'bezeichnen']",H65.9
"['Eitrige', 'nähern', 'bezeichnen', 'Otitis', 'media']",H66
"['Akute', 'eitrig', 'Otitis', 'media']",H66.0
"['chronisch', 'mesotympanale', 'eitrig', 'Otitis', 'media']",H66.1
"['chronisch', 'epitympanale', 'Otitis', 'media']",H66.2
"['Sonstige', 'chronische', 'eitrig', 'Otitis', 'media']",H66.3
"['Eitrige', 'Otitis', 'media', 'nähern', 'bezeichnen']",H66.4
"['Otitis', 'media', 'nähern', 'bezeichnen']",H66.9
"['Otitis', 'media', 'ander', 'orts', 'klassifizieren', 'Krank', 'Heiten']",H67
"['Otitis', 'media', 'ander', 'orts', 'klassifizieren', 'bakteriell', 'Krank', 'Heiten']",H67.0
"['Otitis', 'media', 'ander', 'orts', 'klassifizieren', 'Virus', 'Krankheit']",H67.1
"['Otitis', 'media', 'sonstig', 'ander', 'orts', 'klassifizieren', 'Krank', 'Heiten']",H67.8
"['Entzündung', 'Verschluss', 'Tuba', 'auditiva']",H68
"['Entzündung', 'Tuba', 'auditiva']",H68.0
"['Verschluss', 'Tuba', 'auditiva']",H68.1
"['Sonstige', 'Krank', 'Heiten', 'Tuba', 'auditiva']",H69
"['erweitert', 'Tuba', 'auditiva']",H69.0
"['Sonstige', 'nähern', 'bezeichnen', 'Krank', 'Heiten', 'Tuba', 'auditiva']",H69.8
"['Krankheit', 'Tuba', 'auditiva', 'nähern', 'bezeichnen']",H69.9
"['Mastoiditis', 'verwandt', 'Zustand']",H70
"['Akute', 'Mastoiditis']",H70.0
"['chronisch', 'Mastoiditis']",H70.1
['Petrositis'],H70.2
"['Sonstige', 'Mastoiditis', 'verwandt', 'Zustand']",H70.8
"['Mastoiditis', 'nähern', 'bezeichnen']",H70.9
"['Cholesteatom', 'Mittel', 'Ohres']",H71
"['Trommel', 'Fell', 'Perforation', 'Trommelfell', 'Fellperforation']",H72
"['Zentrale', 'Perforation', 'Trommel', 'Fell']",H72.0
"['Trommel', 'Fell', 'Perforation', 'Trommelfell', 'Fellperforation', 'Recessus', 'epitympanicus']",H72.1
"['Sonstige', 'rand', 'ständig', 'Trommel', 'Fell', 'Perfo', 'Ration', 'Trommelfell', 'Fellperfo', 'Perforation']",H72.2
"['Sonstige', 'Trommel', 'Fell', 'Perfo', 'Ration', 'Trommelfell', 'Fellperfo', 'Perforation']",H72.8
"['Trommel', 'Fell', 'Perforation', 'Trommelfell', 'Fellperforation', 'nähern', 'bezeichnen']",H72.9
"['Sonstige', 'Krank', 'Heiten', 'Trommel', 'Fell']",H73
"['Akute', 'Myringitis']",H73.0
"['chronisch', 'Myringitis']",H73.1
"['Sonstige', 'nähern', 'bezeichnen', 'Krank', 'Heiten', 'Trommel', 'Fell']",H73.8
"['Krankheit', 'Trommel', 'Fell', 'nähern', 'bezeichnen']",H73.9
"['Sonstige', 'Krank', 'Heiten', 'Mittel', 'Ohres', 'Warze', 'Fort', 'Satz', 'Warzenfort', 'Fortsatzes']",H74
['Tympanosklerose'],H74.0
"['Otitis', 'media', 'adhaesiva']",H74.1
"['Kontinuitäts', 'Unter', 'Brechung', 'Kontinuitätsunter', 'Unterbrechung', 'Dislokation', 'Gehörknöchel', 'Chenkette']",H74.2
"['Sonstige', 'erworben', 'Anomalien', 'Gehörknöchelchen']",H74.3
"['Polyp', 'Mittelohr']",H74.4
"['Sonstige', 'nähern', 'bezeichnen', 'Krank', 'Heiten', 'Mittel', 'Ohres', 'Warze', 'Fort', 'Satz', 'Warzenfort', 'Fortsatzes']",H74.8
"['Krankheit', 'Mittel', 'Ohres', 'Warze', 'Fort', 'Satz', 'Warzenfort', 'Fortsatzes', 'nähern', 'bezeichnen']",H74.9
"['Sonstige', 'Krank', 'Heiten', 'Mittel', 'Ohres', 'Warze', 'Fort', 'Satz', 'Warzenfort', 'Fortsatzes', 'ander', 'orts', 'klassifizieren', 'Krank', 'Heiten']",H75
"['Mastoiditis', 'ander', 'orts', 'klassifizieren', 'infektiös', 'parasitär', 'Krank', 'Heiten']",H75.0
"['Sonstige', 'nähern', 'bezeichnen', 'Krank', 'Heiten', 'Mittel', 'Ohres', 'Warze', 'Fort', 'Satz', 'Warzenfort', 'Fortsatzes', 'ander', 'orts', 'klassifizieren', 'Krank', 'Heiten']",H75.8
"['Erworbene', 'Deformität', 'Finger', 'Zehe']",M20
"['Deformität', 'mehrer', 'Finger']",M20.0
"['Hallux', 'valgus', '(']",M20.1
"['Hallux', 'rigidus']",M20.2
"['Sonstige', 'Deformität', 'Großzehe', '(']",M20.3
"['Sonstige', 'Hammer', 'zehe', '(']",M20.4
"['Sonstige', 'Deformität', 'Zehe', '(']",M20.5
"['Erworbene', 'Deformität', 'Zehe', 'nähern', 'bezeichnen']",M20.6
"['Sonstige', 'erworben', 'Deformität', 'Extremität']",M21
"['Valgus', 'De', 'Formität', 'Valgusde', 'Deformität', 'ander', 'orts', 'klassifizieren']",M21.0
"['Varus', 'De', 'Formität', 'Varusde', 'Deformität', 'ander', 'orts', 'klassifizieren']",M21.1
"['Flexions', 'Deform', 'Ität', 'Flexionsdeform', 'Deformität']",M21.2
"['Fallhand', 'Hängefuß', '(']",M21.3
"['Plattfuß', '[', 'planus', '(']",M21.4
"['Erworbene', 'Klauen', 'Hand', 'Klumphand', 'erworben', 'Klauenfuß', 'Klumpfuß']",M21.5
"['Sonstige', 'erworben', 'Deformität', 'Knöchels', 'Fuß']",M21.6
"['Erworbener', 'Hohlfuß', '[', 'cavus']",M21.60
"['Erworbener', 'Knick', '-', 'Plattfuß', 'Knick-', '-plattfuß', '[', 'planovalgus']",M21.61
"['Erworbener', 'Spitzfuß', '[', 'equinus']",M21.62
"['Erworbener', 'Spreiz', 'Fuß']",M21.63
"['Sonstige', 'erworben', 'Deformität', 'Knöchels', 'Fuß']",M21.68
"['Unterschiedliche', 'Extremität', 'Länge', '(']",M21.7
"['Sonstige', 'nähern', 'bezeichnen', 'erworben', 'Deformität', 'Extremität']",M21.8
"['Erworbene', 'Deformität', 'Extremität', 'nähern', 'bezeichnen']",M21.9
"['Krank', 'Heiten', 'Patella']",M22
"['Habituelle', 'Luxation', 'Patella']",M22.0
"['Habituelle', 'Sublux', 'Ation', 'Patella']",M22.1
"['Krank', 'Heiten', 'Patellofemoral', 'Bereich']",M22.2
"['Sonstige', 'Schädigung', 'Patella']",M22.3
"['Chondromalacia', 'patellae']",M22.4
"['Sonstige', 'Krank', 'Heiten', 'Patella']",M22.8
"['Krankheit', 'Patella', 'nähern', 'bezeichnen']",M22.9
"['Binnen', 'Schädigung', 'Kniegelenkes', '[', 'derangement']",M23
"['Meniskus', 'Ganglion']",M23.0
"['mehrer', 'Lokalisationen']",M23.00
"['Vorder', 'Horn', 'Innenmeniskus']",M23.01
"['Hinter', 'Horn', 'Innenmeniskus']",M23.02
"['Sonstiger', 'nähern', 'bezeichnet', 'Teil', 'Innenmeniskus']",M23.03
"['Vorder', 'Horn', 'Außen', 'Meniskus']",M23.04
"['Hinter', 'Horn', 'Außen', 'Meniskus']",M23.05
"['Sonstiger', 'nähern', 'bezeichnet', 'Teil', 'Außen', 'Meniskus']",M23.06
"['Nicht', 'nähern', 'bezeichnet', 'Meniskus']",M23.09
"['Scheibe', 'Meniskus', '(']",M23.1
"['mehrer', 'Lokalisationen']",M23.10
['Innenmeniskus'],M23.13
"['Außen', 'Meniskus']",M23.16
"['Nicht', 'nähern', 'bezeichnet', 'Meniskus']",M23.19
"['Meniskus', 'Schädigung', 'alt', 'Riss', 'alt', 'Verletzung']",M23.2
"['mehrer', 'Lokalisationen']",M23.20
"['Vorder', 'Horn', 'Innenmeniskus']",M23.21
"['Hinter', 'Horn', 'Innenmeniskus']",M23.22
"['Sonstiger', 'nähern', 'bezeichnet', 'Teil', 'Innenmeniskus']",M23.23
"['Vorder', 'Horn', 'Außen', 'Meniskus']",M23.24
"['Hinter', 'Horn', 'Außen', 'Meniskus']",M23.25
"['Sonstiger', 'nähern', 'bezeichnet', 'Teil', 'Außen', 'Meniskus']",M23.26
"['Nicht', 'nähern', 'bezeichnet', 'Meniskus']",M23.29
"['Sonstige', 'Menis', 'Kus', 'Schädigung', 'Meniskus', 'Kusschädigungen']",M23.3
"['mehrer', 'Lokalisationen']",M23.30
"['Vorder', 'Horn', 'Innenmeniskus']",M23.31
"['Hinter', 'Horn', 'Innenmeniskus']",M23.32
"['Sonstiger', 'nähern', 'bezeichnet', 'Teil', 'Innenmeniskus']",M23.33
"['Vorder', 'Horn', 'Außen', 'Meniskus']",M23.34
"['Hinter', 'Horn', 'Außen', 'Meniskus']",M23.35
"['Sonstiger', 'nähern', 'bezeichnet', 'Teil', 'Außen', 'Meniskus']",M23.36
"['Nicht', 'nähern', 'bezeichnet', 'Meniskus']",M23.39
"['Freier', 'Gel', 'K', 'Körper', 'Gelenk', 'Kkörper', 'Kniegelenk']",M23.4
"['chronisch', 'Instabilität', 'Kniegelenkes']",M23.5
"['mehrer', 'Lokalisationen']",M23.50
"['Vorderes', 'Kreuz', 'Band']",M23.51
"['Hinteres', 'Kreuz', 'Band']",M23.52
"['Innen', 'Band', '[', 'collaterale', 'tibiale']",M23.53
"['Außen', 'Band', '[', 'collaterale', 'fibulare']",M23.54
"['Kapsel', 'Band']",M23.57
"['Nicht', 'nähern', 'bezeichnet', 'Band']",M23.59
"['Sonstige', 'Spontanruptur', 'mehrer', 'Bänder', 'Kniegelenkes']",M23.6
"['mehrer', 'Lokalisationen']",M23.60
"['Vorderes', 'Kreuz', 'Band']",M23.61
"['Hinteres', 'Kreuz', 'Band']",M23.62
"['Innen', 'Band', '[', 'collaterale', 'tibiale']",M23.63
"['Außen', 'Band', '[', 'collaterale', 'fibulare']",M23.64
"['Kapsel', 'Band']",M23.67
"['Nicht', 'nähern', 'bezeichnet', 'Band']",M23.69
"['Sonstige', 'Binnen', 'Schädigung', 'Kniegelenkes']",M23.8
"['mehrer', 'Lokalisationen']",M23.80
"['Vorderes', 'Kreuz', 'Band']",M23.81
"['Hinteres', 'Kreuz', 'Band']",M23.82
"['Innen', 'Band', '[', 'collaterale', 'tibiale']",M23.83
"['Außen', 'Band', '[', 'collaterale', 'fibulare']",M23.84
"['Kapsel', 'Band']",M23.87
"['Nicht', 'nähern', 'bezeichnet', 'Band']",M23.89
"['Binnen', 'Schädigung', 'Kniegelenkes', 'nähern', 'bezeichnen']",M23.9
"['mehrer', 'Lokalisationen']",M23.90
"['Vorderes', 'Kreuz', 'Band', 'Vorder', 'Horn', 'Innenmeniskus']",M23.91
"['Hinteres', 'Kreuz', 'Band', 'Hinter', 'Horn', 'Innenmeniskus']",M23.92
"['Innen', 'Band', '[', 'collaterale', 'tibiale', 'sonstig', 'nähern', 'bezeichnet', 'Teil', 'Innenmeniskus']",M23.93
"['Außen', 'Band', '[', 'collaterale', 'fibulare', 'Vorder', 'Horn', 'Außen', 'Meniskus']",M23.94
"['Hinter', 'Horn', 'Außen', 'Meniskus']",M23.95
"['Sonstiger', 'nähern', 'bezeichnet', 'Teil', 'Außen', 'Meniskus']",M23.96
"['Kapsel', 'Band']",M23.97
"['Nicht', 'nähern', 'bezeichnet', 'Band', 'nähern', 'bezeichnet', 'Meniskus']",M23.99
"['Sonstige', 'nähern', 'bezeichnen', 'Gelenk', 'Schädigung']",M24
"['Freier', 'Gel', 'K', 'Körper', 'Gelenk', 'Kkörper']",M24.0
"['Sonstige', 'Gel', 'K', 'K', 'Norpel', 'Schädigung', 'Gelenk', 'Kk', 'Knorpel', 'Norpelschädigungen']",M24.1
"['Krank', 'Heiten', 'Bänder']",M24.2
"['pathologisch', 'Luxation', 'Sublux', 'Ation', 'Gelenk', 'ander', 'orts', 'klassifizieren']",M24.3
"['Habituelle', 'Luxation', 'Sublux', 'Ation', 'Gelenk']",M24.4
"['Gelenk', 'Kontraktur']",M24.5
"['Ankylose', 'Gelenk']",M24.6
"['Protrusio', 'acetabuli']",M24.7
"['Sonstige', 'nähern', 'bezeichnen', 'Gelenk', 'Schädigung', 'ander', 'orts', 'klassifizieren']",M24.8
"['Gelenk', 'Schädigung', 'nähern', 'bezeichnen']",M24.9
"['Sonstige', 'Gelenk', 'Krankheit', 'ander', 'orts', 'klassifizieren']",M25
['Hämarthros'],M25.0
"['Gel', 'K', 'Fistel', 'Gelenk', 'Kfistel']",M25.1
"['Schlotter', 'Gelenk']",M25.2
"['Sonstige', 'Instabilität', 'Gelenk']",M25.3
['Gelenkerguss'],M25.4
"['Gelenk', 'Schmerz']",M25.5
"['Gelenk', 'Steife', 'ander', 'orts', 'klassifizieren']",M25.6
['Osteophyt'],M25.7
"['Sonstige', 'nähern', 'bezeichnen', 'Gelenk', 'Krank', 'Heiten', 'Gelenkkrank', 'Krankheit']",M25.8
"['Gelenk', 'Krankheit', 'nähern', 'bezeichnen']",M25.9
"['Zervikale', 'Band', 'Scheibe', 'Schaden', 'Bandscheiben', 'Scheibenschäden']",M50
"['Zervikaler', 'Band', 'Scheibe', 'Schaden', 'Bandscheiben', 'Scheibenschaden', 'Myelopathie', '(']",M50.0
"['Zervikaler', 'Band', 'Scheibe', 'Schaden', 'Bandscheiben', 'Scheibenschaden', 'Radi', 'Kulo', 'Pathie', 'Radikulo', 'Kulopathie']",M50.1
"['Sonstige', 'zervikale', 'Band', 'Scheibe', 'Verlag', 'Rung', 'Bandscheiben', 'Scheibenverlage', 'Verlagerung']",M50.2
"['Sonstige', 'zervikale', 'Bandscheiben', 'De', 'Generation', 'Bandscheibende', 'Degeneration']",M50.3
"['Sonstige', 'zervikale', 'Band', 'Scheibe', 'Schaden', 'Bandscheiben', 'Scheibenschäden']",M50.8
"['Zervikaler', 'Bandscheiben', 'Schaden', 'nähern', 'bezeichnen']",M50.9
"['Sonstige', 'Band', 'Scheibe', 'Schaden', 'Bandscheiben', 'Scheibenschäden']",M51
"['Lumbale', 'sonstig', 'Band', 'Scheibe', 'Schaden', 'Bandscheiben', 'Scheibenschäden', 'Myelopathie', '(']",M51.0
"['Lumbale', 'sonstig', 'Band', 'Scheibe', 'Schaden', 'Bandscheiben', 'Scheibenschäden', 'Radi', 'Kulo', 'Pathie', 'Radikulo', 'Kulopathie', '(']",M51.1
"['Sonstige', 'nähern', 'bezeichnen', 'Band', 'Scheibe', 'Verlag', 'Rung', 'Bandscheiben', 'Scheibenverlage', 'Verlagerung']",M51.2
"['Sonstige', 'nähern', 'bezeichnen', 'Bandscheiben', 'De', 'Generation', 'Bandscheibende', 'Degeneration']",M51.3
"['Schmorl-', 'Knötchen']",M51.4
"['Sonstige', 'nähern', 'bezeichnen', 'Band', 'Scheibe', 'Schaden', 'Bandscheiben', 'Scheibenschäden']",M51.8
"['Bandscheiben', 'Schaden', 'nähern', 'bezeichnen']",M51.9
"['Sonstige', 'Krank', 'Heiten', 'Wirbel', 'Säule', 'Rücken', 'ander', 'orts', 'klassifizieren']",M53
"['Zervi', 'Kozephales', 'Syndrom']",M53.0
"['Zervikobrachial', '-', 'Syndrom', 'Zervikobrachial-', '-syndrom']",M53.1
"['Instabilität', 'Wirbel', 'Säule']",M53.2
"['Krank', 'Heiten', 'Sakro', 'Kokzy', 'Geal', 'Region', 'Sakrokokzy', 'Kokzygeal', 'Gealregion', 'ander', 'orts', 'klassifizieren']",M53.3
"['Sonstige', 'nähern', 'bezeichnen', 'Krank', 'Heiten', 'Wirbel', 'Säule', 'Rücken']",M53.8
"['Krankheit', 'Wirbel', 'Säule', 'Rücken', 'nähern', 'bezeichnen']",M53.9
"['Rücken', 'Schmerz']",M54
"['Pannikulitis', 'Nacken-', 'Rücken', 'Region']",M54.0
"['Radi', 'Kulo', 'Pathie', 'Radikulo', 'Kulopathie']",M54.1
"['Zervikal', 'Neur', 'Algie', 'Zervikalneur', 'Neuralgie']",M54.2
['Ischialgie'],M54.3
['Lumboischialgie'],M54.4
"['Kreuz', 'Schmerz']",M54.5
"['Schmerz', 'Bereich', 'Brust', 'Wirbel', 'Säule', 'Brustwirbel', 'Wirbelsäule']",M54.6
"['Sonstige', 'Rücken', 'Schmerz']",M54.8
"['Rücken', 'Schmerz', 'nähern', 'bezeichnen']",M54.9
"['Allge', 'mein', 'Untersuchung', 'Allgemein', 'Meinuntersuchung', 'Abklärung', 'Person', 'Beschwerde', 'angegeben', 'Diagnose']",Z00
"['Ärzt', 'Liche', 'Allge', 'mein', 'Untersuchung', 'Allgemein', 'Meinuntersuchung']",Z00.0
"['Gesundheits', 'Vorsorge', 'Untersuchung', 'Gesundheitsvorsorge', 'Vorsorgeuntersuchung', 'Kind']",Z00.1
"['Untersuchung', 'aufgrund', 'Wachstum', 'Schub', 'Kindheit']",Z00.2
"['Untersuchung', 'aufgrund', 'Entwicklungs', 'Stand', 'Adoleszenz']",Z00.3
"['Allge', 'Meine', 'psychiatrische', 'Untersuchung', 'ander', 'orts', 'klassifizieren']",Z00.4
"['Untersuchung', 'potentiell', 'Organ-', 'Gewebe', 'Penders']",Z00.5
"['Untersuchung', 'Person', 'Vergleichs-', 'Kontroll', 'Zweck', 'Rahmen', 'klin', 'ischer', 'Forschungs', 'Programm']",Z00.6
"['Sonstige', 'Allge', 'mein', 'Untersuchung', 'Allgemein', 'Meinuntersuchungen']",Z00.8
"['Sonstige', 'spezielle', 'Untersuchung', 'Abklärungen', 'Person', 'Beschwerde', 'angegeben', 'Diagnose']",Z01
"['Visus', 'Prüfung', 'Untersuchung', 'Auge']",Z01.0
"['Hörprüfung', 'Untersuchung', 'Ohr']",Z01.1
"['Untersuchung', 'Zahn']",Z01.2
"['Messung', 'Blut', 'Druck']",Z01.3
"['gynäkologisch', 'Untersuchung', '(', '(']",Z01.4
"['Diagnos', 'Tisch', 'Haut-', 'Sensi', 'Bilisierungs', 'Testung', 'Sensibilisierungs', 'Bilisierungstestung']",Z01.5
"['Röntgen', 'Untersuchung', 'ander', 'orts', 'klassifizieren']",Z01.6
"['Labor', 'Untersuchung']",Z01.7
"['Sonstige', 'nähern', 'bezeichnen', 'spezielle', 'Untersuchung']",Z01.8
"['Abklärung', 'Disposition', 'maligne', 'Herz', 'Rhythmus', 'Störung', 'Herzrhythmus', 'Rhythmusstörungen']",Z01.80
"['Abklärung', 'Disposition', 'Kardio', 'Myopathien']",Z01.81
"['Sonstige', 'nähern', 'bezeichnen', 'spezielle', 'Untersuchung']",Z01.88
"['speziell', 'Untersuchung', 'nähern', 'bezeichnen']",Z01.9
"['Untersuchung', 'Konsultation', 'admin', 'istrativen', 'Grund']",Z02
"['Ärzt', 'Liche', 'Beobachtung', 'Beurteilung', 'Verdacht', 'Fall', 'Verdacht', 'ausge', 'schließen']",Z03
"['Beobachtung', 'Verdacht', 'Tuber', 'Kulose']",Z03.0
"['Beobachtung', 'Verdacht', 'bösartige', 'Neubildung']",Z03.1
"['Beobachtung', 'Verdacht', 'psych', 'ische', 'Krank', 'Heiten', 'Verhalten', 'Störung']",Z03.2
"['Beobachtung', 'Verdacht', 'neuro', 'logische', 'Krankheit']",Z03.3
"['Beobachtung', 'Verdacht', 'Herz', 'In', 'Farkt', 'Herzin', 'Infarkt']",Z03.4
"['Beobachtung', 'Verdacht', 'sonstig', 'kardio', 'vaskuläre', 'Krank', 'Heiten']",Z03.5
"['Beobachtung', 'Verdacht', 'toxisch', 'Wirkung', 'aufgenommen', 'Substanz']",Z03.6
"['Beobachtung', 'sonstig', 'Verdacht', 'Fall']",Z03.8
"['Beobachtung', 'Verdacht', 'Fall', 'nähern', 'bezeichnen']",Z03.9
"['Untersuchung', 'Beobachtung', 'sonstig', 'Grund']",Z04
"['Untersuchung', 'Beobachtung', 'Transport', 'Mittel', 'Unfall', 'Transportmittel', 'Mittelunfall']",Z04.1
"['Untersuchung', 'Beobachtung', 'Arbeits', 'Unfall']",Z04.2
"['Untersuchung', 'Beobachtung', 'Unfall']",Z04.3
"['Untersuchung', 'Beobachtung', 'Person', 'zugefügt', 'Verletzung']",Z04.5
"['Untersuchung', 'Beobachtung', 'sonstig', 'nähern', 'bezeichnen', 'Grund']",Z04.8
"['Untersuchung', 'Beobachtung', 'nähern', 'bezeichnet', 'Grund']",Z04.9
"['Nach', 'Untersuchung', 'Behandlung', 'bösartig', 'Neubildung']",Z08
"['Nach', 'Untersuchung', 'chirurg', 'ischem', 'Eingriff', 'bösartig', 'Neubildung']",Z08.0
"['Nach', 'Untersuchung', 'Strahl', 'Therapie', 'bösartig', 'Neubildung']",Z08.1
"['Nach', 'Untersuchung', 'Chemo', 'Therapie', 'bösartig', 'Neubildung']",Z08.2
"['Nach', 'Untersuchung', 'Kombi', 'Nations', 'Therapie', 'Kombinations', 'Nationstherapie', 'bösartig', 'Neubildung']",Z08.7
"['Nach', 'Untersuchung', 'sonstig', 'Behandlung', 'bösartig', 'Neubildung']",Z08.8
"['Nach', 'Untersuchung', 'nähern', 'bezeichnet', 'Behandlung', 'bösartig', 'Neubildung']",Z08.9
"['Nach', 'Untersuchung', 'Behandlung', 'ander', 'Krankheits', 'Zustand', 'bösartig', 'Neubildungen']",Z09
"['Nach', 'Untersuchung', 'chirurg', 'ischem', 'Eingriff', 'ander', 'Krankheits', 'Zustand']",Z09.0
"['Nach', 'Untersuchung', 'Strahl', 'Therapie', 'ander', 'Krankheits', 'Zustand']",Z09.1
"['Nach', 'Untersuchung', 'Chemo', 'Therapie', 'ander', 'Krankheits', 'Zustand']",Z09.2
"['Nach', 'Untersuchung', 'Psycho', 'Therapie']",Z09.3
"['Nach', 'Untersuchung', 'Fraktur', 'Behandlung']",Z09.4
"['Nach', 'Untersuchung', 'Kombi', 'Nations', 'Behandlung', 'Kombinations', 'Nationsbehandlung', 'ander', 'Krankheits', 'Zustand']",Z09.7
"['Nach', 'Untersuchung', 'sonstig', 'Behandlung', 'ander', 'Krankheits', 'Zustand']",Z09.8
"['Nach', 'Untersuchung', 'Organ', 'Trans', 'Plantation', 'Organtrans', 'Transplantation']",Z09.80
"['Nach', 'Untersuchung', 'sonstig', 'Behandlung', 'ander', 'Krankheits', 'Zustand']",Z09.88
"['Nach', 'Untersuchung', 'nähern', 'bezeichnet', 'Behandlung', 'ander', 'Krankheits', 'Zustand']",Z09.9
"['Allge', 'Meine', 'Reihe', 'Untersuchung', 'bestimmt', 'Bevölkerungs', 'Gruppe']",Z10
"['speziell', 'Verfahren', 'Untersuchung', 'infektiöse', 'parasitär', 'Krank', 'Heiten']",Z11
"['speziell', 'Verfahren', 'Untersuchung', 'Neubildungen']",Z12
"['speziell', 'Verfahren', 'Untersuchung', 'Neubildung', 'Magen']",Z12.0
"['speziell', 'Verfahren', 'Untersuchung', 'Neubildung', 'Darm', 'Traktes']",Z12.1
"['speziell', 'Verfahren', 'Untersuchung', 'Neubildung', 'Atmungs', 'Organ']",Z12.2
"['speziell', 'Verfahren', 'Untersuchung', 'Neubildung', 'Mamma', '[']",Z12.3
"['speziell', 'Verfahren', 'Untersuchung', 'Neubildung', 'Cervix', 'uteri']",Z12.4
"['speziell', 'Verfahren', 'Untersuchung', 'Neubildung', 'Prostata']",Z12.5
"['speziell', 'Verfahren', 'Untersuchung', 'Neubildung', 'Harnblase']",Z12.6
"['speziell', 'Verfahren', 'Untersuchung', 'Neubildungen', 'sonstig', 'Lokalisationen']",Z12.8
"['speziell', 'Verfahren', 'Untersuchung', 'Neubildung', 'nähern', 'bezeichnen']",Z12.9
"['speziell', 'Verfahren', 'Untersuchung', 'sonstig', 'Krank', 'Heiten', 'Störung']",Z13
"['speziell', 'Verfahren', 'Untersuchung', 'Krank', 'Heiten', 'Blut', 'blut', 'bild', 'enden', 'blutbild', 'bildend', 'Organ', 'bestimmen', 'Störung', 'Beteiligung', 'Immun', 'System']",Z13.0
"['speziell', 'Verfahren', 'Untersuchung', 'Diabetes', 'mellitus']",Z13.1
"['speziell', 'Verfahren', 'Untersuchung', 'Ernährungs', 'Störung']",Z13.2
"['speziell', 'Verfahren', 'Untersuchung', 'bestimmen', 'Entwicklungs', 'Störung', 'Kindheit']",Z13.4
"['speziell', 'Verfahren', 'Untersuchung', 'Augen-', 'Ohr', 'Krankheit']",Z13.5
"['speziell', 'Verfahren', 'Untersuchung', 'kardio', 'vaskuläre', 'Krank', 'Heiten']",Z13.6
"['speziell', 'Verfahren', 'Untersuchung', 'angeboren', 'Fehl', 'Bildung', 'Deformität', 'Chromo', 'Somen', 'Anomalien', 'Chromosomen', 'Somenanomalien']",Z13.7
"['speziell', 'Verfahren', 'Untersuchung', 'sonstig', 'nähern', 'bezeichnen', 'Krank', 'Heiten', 'Störung']",Z13.8
"['speziell', 'Verfahren', 'Untersuchung', 'nähern', 'bezeichnen']",Z13.9
"['Atopisches', '[', 'Ekzem']",L20
"['Prurigo', 'Besnier']",L20.0
"['Sonstiges', 'atopisches', '[', 'Ekzem']",L20.8
"['Atopisches', '[', 'Ekzem', 'nähern', 'bezeichnen']",L20.9
"['Seborrhoisches', 'Ekzem']",L21
"['Seborrhoea', 'capitis']",L21.0
"['Seborrhoisches', 'Ekzem', 'Kind']",L21.1
"['Sonstiges', 'seborrho', 'isches', 'Ekzem']",L21.8
"['Seborrhoisches', 'Ekzem', 'nähern', 'bezeichnen']",L21.9
"['Windel', 'Dermatitis']",L22
"['Allergische', 'Kontakt', 'Dermatitis']",L23
"['Allergische', 'Kontakt', 'Dermatitis', 'Metall']",L23.0
"['Allergische', 'Kontakt', 'Dermatitis', 'Kleb', 'Stoff']",L23.1
"['Allergische', 'Kontakt', 'Dermatitis', 'Kosmetika']",L23.2
"['Allergische', 'Kontakt', 'Dermatitis', 'Droge', 'Arznei', 'Mittel', 'Haut', 'Kontakt']",L23.3
"['Allergische', 'Kontakt', 'Dermatitis', 'Farb', 'Stoff']",L23.4
"['Allergische', 'Kontakt', 'Dermatitis', 'sonstig', 'chemische', 'Produkt']",L23.5
"['Allergische', 'Kontakt', 'Dermatitis', 'Nahrungs', 'Mittel', 'Haut', 'Kontakt']",L23.6
"['Allergische', 'Kontakt', 'Dermatitis', 'Pflanze', 'ausnehmen', 'Nahrungs', 'Mittel']",L23.7
"['Allergische', 'Kontakt', 'Dermatitis', 'sonstig', 'Agenzien']",L23.8
"['Allergische', 'Kontakt', 'Dermatitis', 'nähern', 'bezeichnen', 'Ursache']",L23.9
"['Toxische', 'Kontakt', 'Dermatitis']",L24
"['Toxische', 'Kontakt', 'Dermatitis', 'Detergenzien']",L24.0
"['Toxische', 'Kontakt', 'Dermatitis', 'Öl', 'fetten']",L24.1
"['Toxische', 'Kontakt', 'Dermatitis', 'Lösungs', 'Mittel']",L24.2
"['Toxische', 'Kontakt', 'Dermatitis', 'Kosmetika']",L24.3
